gene,pu_score,pu_rank,label,is_lcgene_gene,is_val_gene,is_query_gene,pu_novel_candidate
TEF,0.33366666666666644,2809,0,False,False,False,False
LYL1,0.3336000000000001,2810,0,False,True,False,False
ITGB7,0.33346666666666647,2811,0,False,False,False,False
BBC3,0.33333333333333315,2812,0,False,False,False,False
TMEM150C,0.3332,2813,0,False,False,False,False
ZNF521,0.33280000000000026,2814,0,False,False,False,False
LY75,0.3325,2815,0,False,False,False,False
KCNJ8,0.3323333333333332,2816,0,False,False,False,False
ST8SIA1,0.3322333333333333,2817,0,False,False,False,False
SLC22A23,0.33213333333333317,2818,0,False,False,False,False
PRKG1,0.33193333333333347,2819,0,False,False,False,False
ABCC9,0.33170000000000016,2820,0,False,False,False,False
GULP1,0.3316666666666668,2821,0,False,False,False,False
KIAA1755,0.33136666666666686,2822,0,False,False,False,False
PDE2A,0.33126666666666676,2823,0,False,True,False,False
DNAJB4,0.33116666666666683,2824,0,False,False,False,False
CCDC102B,0.3310666666666665,2825,0,False,False,False,False
PLXNA2,0.3309000000000002,2826,0,False,False,False,False
TNFSF8,0.33090000000000014,2827,0,False,False,False,False
SNORA8,0.33080000000000004,2828,0,False,False,False,False
P2RY14,0.33063333333333356,2829,0,False,False,False,False
ZNF285,0.3304666666666667,2830,0,False,False,False,False
AMDHD1,0.32989999999999975,2831,0,False,True,False,False
LINC01106,0.3298666666666668,2832,0,False,True,False,False
AKR1B1,0.32966666666666694,2833,0,False,True,False,False
C1ORF115,0.3284333333333331,2834,0,False,False,False,False
RBP5,0.3283666666666667,2835,0,False,False,False,False
PLEKHH1,0.3282999999999997,2836,0,False,False,False,False
BATF3,0.32816666666666683,2837,0,False,False,False,False
CCDC13,0.32813333333333344,2838,0,False,False,False,False
C1ORF210,0.3281333333333332,2839,0,False,True,False,False
TTC23L,0.32783333333333364,2840,0,False,False,False,False
TMEM97,0.3278333333333334,2841,0,False,False,False,False
ESR1,0.32776666666666654,2842,0,False,False,False,False
BHLHE40,0.3275333333333334,2843,0,False,False,False,False
LAIR1,0.32730000000000004,2844,0,False,False,False,False
ADORA2A,0.32726666666666665,2845,0,False,False,False,False
COL4A1,0.32663333333333355,2846,0,False,False,False,False
IL12RB1,0.32656666666666667,2847,0,False,False,False,False
TMEM231,0.3265000000000001,2848,0,False,False,False,False
CARD16,0.326466666666667,2849,0,False,False,False,False
PCDHGB7,0.32643333333333324,2850,0,False,False,False,False
MEIS1,0.3250999999999999,2851,0,False,True,False,False
CTH,0.3250666666666664,2852,0,False,False,False,False
NUP62CL,0.32410000000000005,2853,0,False,False,False,False
TIPARP,0.32373333333333354,2854,0,False,False,False,False
PRR7,0.32349999999999995,2855,0,False,False,False,False
DACT3,0.3234666666666666,2856,0,False,False,False,False
MAMSTR,0.32309999999999967,2857,0,False,False,False,False
SLC16A7,0.32293333333333324,2858,0,False,True,False,False
LGALS1,0.32290000000000013,2859,0,False,False,False,False
HERC5,0.32283333333333314,2860,0,False,False,False,False
FNIP2,0.32266666666666677,2861,0,False,False,False,False
MNS1,0.32263333333333327,2862,0,False,True,False,False
ASPH,0.3224333333333335,2863,0,False,True,False,False
SSTR2,0.3222333333333333,2864,0,False,False,False,False
SLFNL1,0.3219000000000001,2865,0,False,False,False,False
LARP6,0.32146666666666646,2866,0,False,False,False,False
MST1,0.32100000000000006,2867,0,False,False,False,False
GNAZ,0.32053333333333334,2868,0,False,False,False,False
GPC4,0.3202333333333334,2869,0,False,False,False,False
VSIG10L,0.3200999999999999,2870,0,False,False,False,False
ADAMTS3,0.31963333333333344,2871,0,False,True,False,False
WIPF3,0.3192000000000002,2872,0,False,False,False,False
CGB7,0.3192,2873,0,False,False,False,False
CCDC68,0.31890000000000013,2874,0,False,False,False,False
FHDC1,0.3188333333333333,2875,0,False,False,False,False
ACSL1,0.31876666666666686,2876,0,False,False,False,False
WNT10B,0.31876666666666637,2877,0,False,False,False,False
CLIC2,0.3187333333333335,2878,0,False,False,False,False
CCRL2,0.3186999999999998,2879,0,False,False,False,False
TEX9,0.31853333333333356,2880,0,False,False,False,False
PDE4B,0.3183333333333334,2881,0,False,False,False,False
EFCAB10,0.3182999999999999,2882,0,False,False,False,False
DSC2,0.3181333333333333,2883,0,False,False,False,False
GPBAR1,0.31813333333333316,2884,0,False,False,False,False
SLC25A37,0.31790000000000007,2885,0,False,True,False,False
RUNX3,0.3176999999999998,2886,0,False,False,False,False
KIF6,0.3176333333333333,2887,0,False,False,False,False
CSAD,0.3168666666666669,2888,0,False,False,False,False
KIF3C,0.3168666666666666,2889,0,False,False,False,False
CDH24,0.3163666666666667,2890,0,False,False,False,False
C3ORF70,0.3163666666666663,2891,0,False,False,False,False
WSCD2,0.3162000000000002,2892,0,False,False,False,False
F8,0.3161333333333332,2893,0,False,False,False,False
SOD2,0.3160666666666671,2894,0,False,True,False,False
RPL36A,0.3159999999999998,2895,0,False,False,False,False
RAPGEF4,0.31593333333333345,2896,0,False,False,False,False
PPM1J,0.3159333333333331,2897,0,False,False,False,False
RGL3,0.3157999999999999,2898,0,False,False,False,False
ZNF835,0.31556666666666666,2899,0,False,False,False,False
INPP4B,0.31546666666666684,2900,0,False,True,False,False
SCART1,0.3149999999999999,2901,0,False,False,False,False
TNN,0.3146666666666667,2902,0,False,False,False,False
NPL,0.3143333333333335,2903,0,False,False,False,False
CAMK1D,0.3142333333333332,2904,0,False,False,False,False
PIK3R3,0.3138666666666669,2905,0,False,False,False,False
BTN3A2,0.31359999999999993,2906,0,False,True,False,False
A4GALT,0.3135333333333332,2907,0,False,True,False,False
TM7SF2,0.31343333333333356,2908,0,False,False,False,False
MTMR11,0.3133999999999998,2909,0,False,True,False,False
RAB6B,0.3133333333333335,2910,0,False,False,False,False
GJD3,0.31316666666666654,2911,0,False,False,False,False
KBTBD11,0.31313333333333326,2912,0,False,True,False,False
IQUB,0.3129666666666664,2913,0,False,True,False,False
ST6GALNAC5,0.3125000000000002,2914,0,False,False,False,False
NRXN2,0.31243333333333306,2915,0,False,False,False,False
SCRN3,0.31230000000000013,2916,0,False,False,False,False
TSKU,0.3122333333333332,2917,0,False,False,False,False
REEP2,0.31213333333333326,2918,0,False,False,False,False
MYH3,0.31213333333333326,2918,0,False,False,False,False
IKZF1,0.31213333333333293,2920,0,False,True,False,False
CYP7B1,0.3121000000000001,2921,0,False,True,False,False
ZNF212,0.3120666666666667,2922,0,False,False,False,False
KIFC2,0.3120666666666663,2923,0,False,False,False,False
TMCC2,0.31203333333333316,2924,0,False,True,False,False
RBPMS2,0.3119666666666668,2925,0,False,False,False,False
PRTG,0.3118666666666667,2926,0,False,False,False,False
GOLGA6L10,0.3118333333333333,2927,0,False,False,False,False
RASSF9,0.3107333333333333,2928,0,False,False,False,False
CTSF,0.31060000000000015,2929,0,False,False,False,False
RASAL3,0.3104,2930,0,False,False,False,False
SLC19A2,0.3104,2930,0,False,False,False,False
CIB2,0.31030000000000013,2932,0,False,False,False,False
DNAH1,0.31016666666666665,2933,0,False,False,False,False
PCYT1B,0.3100999999999999,2934,0,False,False,False,False
ZSCAN23,0.30999999999999994,2935,0,False,False,False,False
ARRDC2,0.3097666666666666,2936,0,False,False,False,False
SAMD3,0.3096333333333332,2937,0,False,False,False,False
SYNE1,0.30913333333333354,2938,1,True,True,False,False
SNX22,0.30873333333333347,2939,0,False,False,False,False
GAMT,0.3082333333333334,2940,0,False,False,False,False
CA13,0.30816666666666664,2941,0,False,False,False,False
ARHGEF38,0.30803333333333344,2942,0,False,False,False,False
CACNA1C,0.3077666666666668,2943,0,False,True,False,False
USP53,0.3073,2944,0,False,False,False,False
EMP2,0.30726666666666647,2945,0,False,True,False,False
SLC6A12,0.3068333333333337,2946,0,False,True,False,False
JUND,0.3063666666666667,2947,0,False,False,False,False
MRPL30,0.30633333333333335,2948,0,False,True,False,False
CD300A,0.30626666666666663,2949,0,False,False,False,False
TNFRSF11A,0.3060333333333335,2950,0,False,False,False,False
MPI,0.3060333333333335,2950,0,False,False,False,False
UNC13D,0.3055666666666668,2952,0,False,False,False,False
FIGNL2,0.30556666666666676,2953,0,False,False,False,False
PRR5L,0.30546666666666683,2954,0,False,False,False,False
SYTL2,0.30533333333333335,2955,0,False,True,False,False
IQCD,0.3053000000000001,2956,0,False,False,False,False
TRIM6,0.30503333333333355,2957,0,False,False,False,False
IL12RB2,0.30463333333333337,2958,0,False,False,False,False
COL6A1,0.30456666666666676,2959,0,False,False,False,False
PTGR1,0.3044,2960,0,False,False,False,False
HSD17B1,0.30429999999999974,2961,0,False,False,False,False
IGFBP7,0.30373333333333347,2962,0,False,False,False,False
MOCOS,0.3036666666666669,2963,0,False,True,False,False
RIMS3,0.3034333333333333,2964,0,False,False,False,False
LINC01124,0.3031999999999999,2965,0,False,False,False,False
KLRD1,0.3031333333333333,2966,0,False,True,False,False
PLAG1,0.3030333333333331,2967,0,False,True,False,False
CDCP1,0.30286666666666695,2968,0,False,False,False,False
PCDHGA10,0.3024999999999999,2969,0,False,False,False,False
ZNF714,0.3016333333333333,2970,0,False,False,False,False
PDZRN3,0.30160000000000003,2971,0,False,False,False,False
ZNF626,0.30156666666666665,2972,0,False,True,False,False
NFIX,0.3015666666666666,2973,0,False,True,False,False
SYTL3,0.3006666666666665,2974,0,False,False,False,False
MAK,0.30053333333333326,2975,0,False,False,False,False
SLC22A17,0.30050000000000016,2976,0,False,False,False,False
TSPAN10,0.3002999999999999,2977,0,False,False,False,False
CDKN1A,0.30023333333333346,2978,0,False,True,False,False
MTHFD2,0.30023333333333324,2979,0,False,True,False,False
CD37,0.30016666666666664,2980,0,False,False,False,False
RNF5P1,0.30006666666666676,2981,0,False,False,False,False
MEIS3,0.29966666666666664,2982,0,False,False,False,False
BANK1,0.2993666666666666,2983,0,False,True,False,False
CD3G,0.2993333333333332,2984,0,False,False,False,False
DDX11,0.29923333333333324,2985,0,False,False,False,False
VAV3,0.29913333333333336,2986,0,False,False,False,False
MAPK10,0.29879999999999995,2987,0,False,False,False,False
SNHG5,0.29869999999999997,2988,0,False,False,False,False
GAS2,0.29866666666666697,2989,0,False,False,False,False
SERPINH1,0.29866666666666664,2990,0,False,True,False,False
MAP2K6,0.2983333333333332,2991,0,False,False,False,False
EML6,0.2981333333333333,2992,0,False,True,False,False
SNCA,0.2981000000000001,2993,0,False,False,False,False
CUZD1,0.2978666666666665,2994,0,False,False,False,False
NEIL1,0.2972999999999998,2995,0,False,False,False,False
SLC24A3,0.29719999999999985,2996,0,False,False,False,False
ANGPTL2,0.29703333333333326,2997,1,True,True,False,False
IL7,0.2966999999999998,2998,0,False,True,False,False
CACNB1,0.2966666666666665,2999,0,False,False,False,False
LY6E,0.2966333333333335,3000,0,False,True,False,False
UFSP1,0.29650000000000004,3001,0,False,False,False,False
GIPC2,0.29646666666666666,3002,0,False,True,False,False
SDR42E1,0.29616666666666663,3003,0,False,False,False,False
CAB39L,0.29569999999999963,3004,0,False,False,False,False
STIL,0.29563333333333336,3005,0,False,False,False,False
N4BP3,0.29553333333333365,3006,0,False,False,False,False
SNX20,0.29510000000000003,3007,0,False,True,False,False
PRR22,0.2951,3008,0,False,False,False,False
ABCC6P1,0.2950666666666667,3009,0,False,False,False,False
C8ORF48,0.29503333333333337,3010,0,False,False,False,False
PTPRU,0.2949333333333331,3011,0,False,False,False,False
C2ORF50,0.29466666666666663,3012,0,False,False,False,False
FAM149A,0.29456666666666687,3013,0,False,True,False,False
DST,0.29423333333333324,3014,0,False,True,False,False
RENBP,0.29413333333333336,3015,0,False,True,False,False
FMN1,0.2938333333333333,3016,0,False,False,False,False
CEBPA-DT,0.29340000000000016,3017,0,False,False,False,False
CBLN3,0.2932999999999999,3018,0,False,False,False,False
LMCD1,0.29320000000000024,3019,0,False,False,False,False
ARHGAP33,0.2931999999999999,3020,0,False,False,False,False
ZNF462,0.2925333333333332,3021,0,False,True,False,False
EMB,0.29240000000000016,3022,0,False,False,False,False
OAS3,0.2920333333333331,3023,0,False,True,False,False
FBXO15,0.29200000000000004,3024,0,False,True,False,False
ZNF365,0.2918999999999999,3025,0,False,False,False,False
DCBLD2,0.2918000000000001,3026,0,False,False,False,False
TXLNB,0.2917,3027,0,False,False,False,False
ASAP2,0.29166666666666663,3028,0,False,False,False,False
NAGS,0.29129999999999984,3029,0,False,False,False,False
ZNF737,0.2910000000000002,3030,0,False,False,False,False
CCNI2,0.29099999999999987,3031,0,False,False,False,False
TCF7L1,0.29093333333333354,3032,0,False,False,False,False
SGSM1,0.29073333333333345,3033,0,False,False,False,False
BTK,0.2905333333333335,3034,0,False,False,False,False
DPY19L2P2,0.2903666666666667,3035,0,False,False,False,False
PCDHGA4,0.2903666666666665,3036,0,False,False,False,False
ZNF704,0.2902333333333334,3037,0,False,False,False,False
TMEM52,0.2896333333333334,3038,0,False,False,False,False
PCDHA2,0.28953333333333314,3039,0,False,False,False,False
SPACA4,0.28913333333333324,3040,0,False,False,False,False
DNAJC6,0.28903333333333303,3041,0,False,True,False,False
IGFBP4,0.28890000000000027,3042,0,False,False,False,False
IRAK2,0.2887333333333335,3043,0,False,False,False,False
PLA2G6,0.28856666666666686,3044,0,False,True,False,False
CD200,0.2885666666666665,3045,0,False,False,False,False
VRK2,0.28853333333333325,3046,0,False,False,False,False
MYH10,0.2883999999999996,3047,0,False,True,False,False
BLM,0.28799999999999976,3048,0,False,True,False,False
SECTM1,0.2873333333333335,3049,0,False,True,False,False
SCML4,0.2873,3050,0,False,False,False,False
ARHGEF33,0.2871999999999998,3051,0,False,True,False,False
FBXO27,0.2868000000000003,3052,0,False,False,False,False
RHBDL1,0.2867333333333335,3053,0,False,False,False,False
AXIN2,0.2864333333333336,3054,0,False,False,False,False
GLI3,0.28623333333333334,3055,0,False,False,False,False
KCNQ1OT1,0.28593333333333326,3056,0,False,False,False,False
GLS,0.2856000000000002,3057,0,False,False,False,False
ANKRD44,0.2855333333333332,3058,0,False,False,False,False
NALCN,0.2852666666666665,3059,0,False,False,False,False
SEMA3F,0.28523333333333356,3060,0,False,False,False,False
UBE2Q2P1,0.2851999999999999,3061,0,False,True,False,False
ARG2,0.2847,3062,0,False,False,False,False
SARDH,0.2846666666666667,3063,0,False,False,False,False
PGR,0.28453333333333336,3064,0,False,False,False,False
ISYNA1,0.2844333333333333,3065,0,False,False,False,False
LPAR6,0.28440000000000015,3066,0,False,False,False,False
CYTIP,0.28440000000000004,3067,0,False,False,False,False
LINC00839,0.2839666666666666,3068,0,False,False,False,False
HYAL2,0.2839333333333334,3069,0,False,False,False,False
STAT4,0.2831333333333337,3070,0,False,False,False,False
ATP7B,0.28276666666666683,3071,0,False,False,False,False
CCR10,0.28263333333333324,3072,0,False,False,False,False
WDR17,0.2825666666666667,3073,0,False,True,False,False
C2ORF81,0.28209999999999963,3074,0,False,False,False,False
CGNL1,0.2820666666666667,3075,0,False,False,False,False
SIX4,0.2818666666666667,3076,0,False,False,False,False
BEND7,0.2818000000000001,3077,0,False,True,False,False
SLC9A5,0.28140000000000015,3078,0,False,True,False,False
CDK3,0.28139999999999993,3079,0,False,False,False,False
S100A16,0.2806333333333335,3080,0,False,True,False,False
ZNF215,0.28063333333333335,3081,0,False,False,False,False
DDX11L2,0.2803666666666665,3082,0,False,False,False,False
NCS1,0.28029999999999994,3083,0,False,False,False,False
TTC21A,0.28029999999999994,3083,0,False,False,False,False
CCNL1,0.2802999999999999,3085,0,False,False,False,False
ITGA5,0.28026666666666683,3086,0,False,False,False,False
PRKAR2B,0.2802000000000004,3087,0,False,True,False,False
PDE1A,0.28020000000000017,3088,0,False,False,False,False
MPZL3,0.28016666666666673,3089,0,False,True,False,False
DOCK10,0.2801,3090,0,False,True,False,False
FZD2,0.27999999999999986,3091,0,False,False,False,False
QRICH2,0.27993333333333337,3092,0,False,True,False,False
LINC01140,0.27970000000000017,3093,0,False,False,False,False
INPP5J,0.27960000000000007,3094,0,False,False,False,False
