gene,predicted_prob,predicted_label,rank,percentile,novel_candidate,is_lcgene_gene,log2fc,pvalue_adj,neg_log10_padj,direction,is_de_significant,mean_tumor,mean_normal,degree,weighted_degree,betweenness_centrality,closeness_centrality,eigenvector_centrality,clustering_coefficient,in_largest_component,mean_edge_weight,node_color,node_size
PRDX4,0.0095999999999999,0,7670,30.17,False,False,5.532123763938618,0.0,300.0,up,True,11.16071965769216,5.628595893753543,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.431999999999995
PREPL,0.0005666666666666,0,9646,12.16,False,False,5.973478073143069,0.0,300.0,up,True,10.439695844695752,4.466217771552683,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.025499999999997
PREX2,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PRG2,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PRICKLE3,0.0014,0,9331,14.99,False,False,3.90299525032198,0.0,300.0,up,True,7.742615519685276,3.839620269363296,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.063
PRIM2,0.1519333333333333,0,3886,64.64,False,False,5.43494635971347,0.0,300.0,up,True,7.596584324002248,2.161637964288778,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,11.837
PRIMA1,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PRKAA2,0.5871666666666668,1,1628,85.19,False,False,5.423220636905747,8.73151162638174e-307,300.0,up,True,7.447790722267539,2.024570085361791,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,31.422500000000007
PRKAB1,0.0015333333333333,0,9288,15.42,False,False,4.937105451534197,0.0,300.0,up,True,10.308296066594616,5.371190615060419,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.068999999999998
PRKAB2,0.0003333333333333,0,9726,11.45,False,False,4.393695747762612,0.0,300.0,up,True,9.000110256833613,4.606414509071001,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.014999999999999
PRKACB,0.0038666666666666,0,8674,21.04,False,False,6.196207458115724,0.0,300.0,up,True,9.567746975402498,3.371539517286774,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.173999999999997
PRKAR1A,0.0116333333333333,0,7421,32.44,False,False,6.254022008063309,0.0,300.0,up,True,12.75236314607062,6.498341138007312,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.5234999999999985
PRKAR1B,0.0247999999999999,0,6312,42.55,False,False,4.093733425476491,0.0,300.0,up,True,7.985444387963107,3.891710962486616,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,6.115999999999995
PRKAR2B,0.2802000000000004,0,3087,71.91,False,False,3.981860335097116,9.024927039275039e-296,295.0445563003994,up,True,7.8993878123130274,3.917527477215912,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,17.609000000000016
PRKCA,0.2171,0,3443,68.67,False,False,5.907463709177945,0.0,300.0,up,True,9.252711806231272,3.345248097053329,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,14.769499999999999
PRKCD,0.0114333333333333,0,7444,32.24,False,False,4.551201560332796,0.0,300.0,up,True,10.650005942730132,6.098804382397336,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.514499999999998
PRKCE,0.6850666666666658,1,1243,88.69,False,True,3.4784991426217253,0.0,300.0,up,True,8.123866977440859,4.645367834819133,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#E8524A,35.82799999999996
PRKCI,0.0281666666666665,0,6121,44.29,False,False,5.882040593367708,0.0,300.0,up,True,10.410222423584235,4.528181830216528,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,6.267499999999993
PRKCZ,0.0937999999999999,0,4449,59.51,False,False,5.420591979041824,0.0,300.0,up,True,9.82975368677213,4.409161707730305,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,9.220999999999997
PRKD1,0.2253,0,3386,69.18,False,False,3.473771304278894,1.232007313948074e-265,264.9093867139265,up,True,7.184499045471624,3.71072774119273,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,15.1385
PRKD3,0.0054333333333333,0,8336,24.11,False,False,5.131721538518009,0.0,300.0,up,True,9.804433058892355,4.672711520374347,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.244499999999999
PRKG2,0.3673333333333336,0,2648,75.91,False,False,2.537786713499252,2.695243472525571e-146,145.5694019970827,up,True,3.773729798228612,1.2359430847293604,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,21.530000000000012
PRKX,0.0618999999999999,0,4998,54.51,False,False,4.585586203975862,0.0,300.0,up,True,8.899538376307635,4.313952172331773,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,7.785499999999995
PRKY,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PRL,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PRMT2,0.0084666666666666,0,7827,28.75,False,False,5.133111486718682,0.0,300.0,up,True,10.65680218745794,5.523690700739258,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.380999999999997
PRMT6,0.1811333333333333,0,3662,66.67,False,False,5.887270343438634,0.0,300.0,up,True,8.168713030896669,2.2814426874580347,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,13.151
PRMT7,0.0296333333333332,0,6060,44.85,False,False,5.764792563639466,0.0,300.0,up,True,8.907257962246577,3.142465398607112,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,6.333499999999994
PRMT8,0.6692,1,1309,88.09,False,False,2.71970973657391,6.258063382575822e-95,94.20356004256988,up,True,3.6758609282939,0.9561511917199896,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,35.114000000000004
PRNP,0.0070666666666666,0,8067,26.54,False,False,3.972829519085359,0.0,300.0,up,True,10.926287408507514,6.953457889422156,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.317999999999997
PROB1,0.0376333333333332,0,5706,48.07,False,False,3.260599234971904,0.0,300.0,up,True,5.042191573404273,1.781592338432369,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,6.693499999999994
PROCR,0.2480666666666666,0,3271,70.23,False,False,3.809123035434524,0.0,300.0,up,True,8.531744969682515,4.722621934247991,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,16.162999999999997
PRODH,0.8516666666666666,1,547,95.03,True,False,4.974478355747746,4.8990197282177794e-197,196.30989081164824,up,True,9.680118501768638,4.705640146020891,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#3A7DBF,43.324999999999996
PROK1,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PROK2,0.7794333333333333,1,855,92.23,False,False,-2.0008200358083807,3.497597917427421e-102,101.456230118322,down,True,2.015076795165679,4.01589683097406,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,40.0745
PROM1,0.9727000000000012,1,72,99.35,False,True,5.713321039573399,5.4633551179341065e-170,169.2625405694384,up,True,7.07032137970318,1.3570003401297803,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#E8524A,48.77150000000005
PROM2,0.5476333333333333,1,1784,83.77,False,False,8.27061302475331,0.0,300.0,up,True,10.37900917924128,2.1083961544879704,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,29.6435
PROS1,0.0529333333333333,0,5226,52.44,False,False,4.371277822575613,0.0,300.0,up,True,9.614325442929776,5.2430476203541625,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,7.381999999999998
PROX1,0.5270333333333332,1,1890,82.81,False,False,2.5616869015042534,1.5486845949788635e-117,116.8100370216261,up,True,4.208285007766034,1.646598106261781,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,28.716499999999996
PRPH,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PRPH2,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PRPS2,0.0950333333333332,0,4429,59.69,False,False,5.657670352559932,0.0,300.0,up,True,10.063914494295258,4.406244141735326,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,9.276499999999995
PRR11,0.3874666666666668,0,2540,76.88,False,False,4.809329395545023,4.0274638362220985e-279,278.39496835054865,up,True,6.1049005137748615,1.2955711182298393,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,22.436000000000007
PRR15,0.8653333333333325,1,470,95.73,True,False,4.417582999640427,1.1738349984837146e-179,178.93039294591995,up,True,6.049788767988674,1.632205768348247,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#3A7DBF,43.93999999999996
PRR18,0.5359333333333332,1,1849,83.18,False,False,2.2688803290343285,4.872717148659948e-114,113.3122287978002,up,True,2.8044389075779543,0.5355585785436258,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,29.11699999999999
PRR22,0.2951,0,3007,72.63,False,False,2.4583694817663466,2.1282477137707545e-212,211.67197782446783,up,True,4.7629807081622255,2.304611226395879,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,18.2795
PRR3,0.0007333333333333,0,9587,12.71,False,False,3.90540359257604,0.0,300.0,up,True,8.070501528366922,4.165097935790882,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.032999999999999
PRR4,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PRR5L,0.3054666666666668,0,2954,73.12,False,False,4.577717993087829,0.0,300.0,up,True,7.800810699169189,3.22309270608136,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,18.746000000000006
PRR7,0.3234999999999999,0,2855,74.02,False,False,3.457850766245373,3.651119671613851e-274,273.4375739320818,up,True,5.383832117297329,1.925981351051956,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,19.557499999999997
PRRG1,0.0221666666666666,0,6485,40.97,False,False,3.9585779800337537,0.0,300.0,up,True,7.121536399114408,3.1629584190806543,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.997499999999997
PRRG2,0.1062333333333333,0,4307,60.8,False,False,4.800013141463227,0.0,300.0,up,True,7.577737979732411,2.777724838269184,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,9.7805
PRRG3,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PRRG4,0.0602999999999999,0,5029,54.23,False,False,4.655619472799906,0.0,300.0,up,True,7.828517227921439,3.172897755121533,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,7.713499999999996
PRRT3,0.0854999999999999,0,4573,58.38,False,False,4.8557752230159625,0.0,300.0,up,True,6.693481423054156,1.8377062000381936,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,8.847499999999995
PRRT4,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PRRX2,0.7629666666666666,1,919,91.64,False,False,2.7580536883189115,6.800374630442615e-124,123.16746716149194,up,True,5.810181899562712,3.052128211243801,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,39.333499999999994
PRSS1,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PRSS12,0.8113000000000002,1,714,93.51,False,False,3.835004728052813,4.970746978414149e-161,160.30357834281054,up,True,6.432547404423937,2.597542676371124,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,41.50850000000001
PRSS16,0.1176333333333333,0,4212,61.67,False,False,6.256720312443656,0.0,300.0,up,True,8.831819829004225,2.575099516560569,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,10.293499999999998
PRSS21,0.898866666666666,1,347,96.85,True,False,2.694631461080087,1.8464075257541082e-75,74.73367243838419,up,True,4.775883923387932,2.081252462307845,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#3A7DBF,45.44899999999997
PRSS23,0.1645666666666667,0,3777,65.63,False,False,5.0985494186552085,0.0,300.0,up,True,11.327280427299902,6.228731008644694,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,12.4055
PRSS27,0.1636999999999999,0,3786,65.55,False,False,3.708988717773674,1.4769413932671312e-255,254.8306367376506,up,True,5.152271516582329,1.4432827988086547,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,12.366499999999995
PRSS3,0.7893000000000004,1,816,92.58,False,False,3.357577209887714,1.1556556320544978e-103,102.93717155984208,up,True,3.925061535889835,0.5674843260021212,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,40.51850000000002
PRSS30P,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PRSS35,0.4051666666666667,1,2454,77.67,False,False,2.186206465962551,8.602209964988478e-147,146.06538996127938,up,True,3.256672878901312,1.0704664129387609,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,23.2325
PRSS36,0.1208666666666666,0,4176,62.0,False,False,3.198338426822557,0.0,300.0,up,True,5.322051931429018,2.12371350460646,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,10.438999999999997
PRSS50,0.5701000000000004,1,1687,84.65,False,False,2.1658292271575146,4.5660811655399686e-86,85.34045637286488,up,True,3.8909806564996767,1.725151429342162,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,30.654500000000017
PRSS53,0.1295,0,4076,62.91,False,False,2.2711009635874984,5.2966633309931964e-191,190.27599763101733,up,True,5.576673557082153,3.305572593494655,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,10.8275
PRTFDC1,0.177,0,3694,66.38,False,False,4.378372316986761,0.0,300.0,up,True,7.208494995571935,2.830122678585174,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,12.965
PRTG,0.3118666666666667,0,2926,73.38,False,False,4.862350360332509,5.243455032603756e-308,300.0,up,True,6.104383787374548,1.2420334270420392,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,19.034
PRTN3,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PRUNE2,0.6429666666666665,1,1408,87.19,False,False,4.942618307588974,1.8846466604165063e-299,298.7247700607449,up,True,7.390122432878625,2.4475041252896514,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,33.933499999999995
PSCA,0.7952333333333337,1,799,92.74,False,True,3.268774405095828,2.8037836335790243e-74,73.55225550367553,up,True,5.214687223689074,1.945912818593246,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#E8524A,40.78550000000001
PSD,0.1441999999999998,0,3943,64.12,False,False,4.41916006052827,0.0,300.0,up,True,5.882751292734216,1.4635912322059466,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,11.48899999999999
PSD3,0.0203999999999999,0,6625,39.7,False,False,6.880541969282444,0.0,300.0,up,True,9.486581205255506,2.6060392359730624,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.917999999999996
PSD4,0.0455999999999999,0,5420,50.67,False,False,6.591811049250898,0.0,300.0,up,True,10.345557708772851,3.753746659521955,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,7.051999999999996
PSKH1,0.0382333333333332,0,5682,48.28,False,False,5.054861654299788,0.0,300.0,up,True,9.623425972341003,4.568564318041218,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,6.720499999999994
PSME4,0.0100333333333333,0,7611,30.7,False,False,5.78063539388661,0.0,300.0,up,True,10.841611559922676,5.060976166036066,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.4514999999999985
PSMG1,0.0045666666666666,0,8504,22.58,False,False,4.52056082971277,0.0,300.0,up,True,8.73996944311611,4.219408613403339,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.205499999999997
PSORS1C1,0.4564000000000004,1,2211,79.88,False,False,2.0362854368718866,3.096681924661705e-114,113.50910340086163,up,True,3.852652700012656,1.816367263140768,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,25.538000000000018
PSORS1C2,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PSORS1C3,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PSPN,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PSTPIP2,0.1010999999999999,0,4359,60.33,False,False,3.3505720837449,0.0,300.0,up,True,7.982681778744871,4.632109694999971,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,9.549499999999995
PTCH2,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PTCRA,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PTDSS2,0.0018,0,9194,16.29,False,False,4.267328750636969,0.0,300.0,up,True,8.981594819929722,4.714266069292753,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.081
PTGDR,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PTGER1,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PTGER2,0.2462333333333332,0,3282,70.13,False,False,3.4290847891522422,3.0032853487184046e-231,230.5224034025708,up,True,6.5157493758081255,3.086664586655884,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,16.080499999999994
PTGER3,0.4724000000000002,1,2130,80.62,False,False,3.712957919002243,3.2156663912204644e-197,196.492729013396,up,True,4.643392840776292,0.9304349217740484,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,26.25800000000001
PTGES,0.939233333333332,1,207,98.12,False,True,5.498080870098667,0.0,300.0,up,True,9.183124784108529,3.68504391400986,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#E8524A,47.26549999999994
PTGES2-AS1,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PTGFR,0.6617000000000004,1,1337,87.84,False,False,3.0746094446449392,7.458582352593276e-153,152.12734371072477,up,True,4.801777129086007,1.7271676844410682,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,34.77650000000001
PTGFRN,0.0693333333333332,0,4853,55.83,False,False,6.98924716929618,0.0,300.0,up,True,10.772506602379108,3.783259433082928,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,8.119999999999994
PTGR2,0.0041666666666666,0,8592,21.76,False,False,5.406948601980927,0.0,300.0,up,True,8.0976946575637,2.690746055582773,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.187499999999997
PTGS2,0.9594666666666668,1,128,98.84,False,True,4.560572300780293,7.705872628135589e-197,196.1131781738015,up,True,9.765855975850496,5.205283675070205,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#E8524A,48.17600000000001
PTHLH,0.9087666666666656,1,310,97.19,False,True,4.843050636080104,3.449775480710717e-219,218.4622091688865,up,True,5.6287072551673,0.7856566190871958,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#E8524A,45.89449999999995
PTK6,0.3817999999999999,0,2574,76.58,False,False,5.881501169011074,0.0,300.0,up,True,8.542426166489706,2.6609249974786326,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,22.180999999999997
PTK7,0.0073333333333333,0,8017,27.02,False,False,6.3248922808272825,0.0,300.0,up,True,11.740518178621306,5.415625897794024,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.329999999999998
PTMA,0.0337666666666665,0,5868,46.59,False,False,4.56357105615486,0.0,300.0,up,True,14.130198283044017,9.566627226889157,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,6.519499999999993
PTMAP11,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PTMS,0.1060999999999998,0,4309,60.79,False,False,2.687299881044656,0.0,300.0,up,True,11.627754986458376,8.94045510541372,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,9.77449999999999
PTN,0.9440999999999992,1,180,98.37,False,True,1.5501799401754228,1.20658618737658e-54,53.91844165065932,ns,False,6.407162060269507,4.856982120094084,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#E8524A,47.48449999999996
PTP4A1,0.1520999999999999,0,3883,64.66,False,False,11.935554672773018,0.0,300.0,up,True,12.57307257589843,0.637517903125411,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,11.844499999999996
PTP4A3,0.1195333333333333,0,4190,61.87,False,False,4.26885572012173,0.0,300.0,up,True,10.219006899971118,5.950151179849389,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,10.378999999999998
PTPDC1,0.0253333333333332,0,6285,42.79,False,False,4.259005448318328,0.0,300.0,up,True,7.54116982173301,3.2821643734146817,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,6.139999999999994
PTPN1,0.0033333333333333,0,8779,20.07,False,False,3.8547824781913738,0.0,300.0,up,True,10.69987431918898,6.845091840997605,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.149999999999999
PTPN12,0.0067333333333333,0,8118,26.09,False,False,4.160949917284039,0.0,300.0,up,True,11.16573247657395,7.004782559289912,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.302999999999998
PTPN14,0.0040333333333333,0,8634,21.4,False,False,4.13648419979207,0.0,300.0,up,True,7.294354732510627,3.1578705327185563,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.181499999999999
PTPN18,0.1687999999999999,0,3746,65.91,False,False,4.717918472916829,0.0,300.0,up,True,10.55355301427642,5.83563454135959,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,12.595999999999997
PTPN3,0.0504666666666665,0,5284,51.9,False,False,6.75070474238602,0.0,300.0,up,True,9.66318681843529,2.9124820760492707,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,7.270999999999992
PTPN4,0.0027666666666666,0,8922,18.76,False,False,5.345455611793319,0.0,300.0,up,True,7.7988101065634226,2.4533544947701027,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.124499999999997
PTPN5,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PTPRF,0.0579666666666666,0,5084,53.73,False,False,7.900707525152518,0.0,300.0,up,True,13.137740728267914,5.237033203115397,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,7.608499999999997
PTPRJ,0.0109999999999999,0,7492,31.78,False,False,6.055123778596031,0.0,300.0,up,True,10.051469132397038,3.996345353801007,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.494999999999996
PTPRK,0.0265999999999999,0,6203,43.55,False,False,6.221404777406088,0.0,300.0,up,True,10.5714101679808,4.350005390574712,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,6.196999999999996
