gene_a,gene_b,correlation
FMNL3,PIK3CG,0.730981171131134
FMNL3,PIK3R5,0.7051293253898621
FMNL3,PIK3R6,0.6906837821006775
FMNL3,PLCG2,0.6132507920265198
FMNL3,PLCL2,0.6030899286270142
FMNL3,PLEK,0.6850850582122803
FMNL3,PLEKHO2,0.718351423740387
FMNL3,PLXDC2,0.7154766321182251
FMNL3,PLXNC1,0.707894504070282
FMNL3,POU2F2,0.6049091219902039
FMNL3,PPP1R16B,0.7052983045578003
FMNL3,PREX1,0.7634497284889221
FMNL3,PRKCB,0.6640284657478333
FMNL3,PSTPIP1,0.6225643157958984
FMNL3,PTGER4,0.6838365793228149
FMNL3,PTGIR,0.6061835289001465
FMNL3,PTGS1,0.6511625051498413
FMNL3,PTPN7,0.665648341178894
FMNL3,PTPRC,0.7270699143409729
FMNL3,PTPRO,0.6455528736114502
FMNL3,RASAL3,0.6638840436935425
FMNL3,RASGRP3,0.6347340941429138
FMNL3,RASGRP4,0.6366612911224365
FMNL3,RASSF2,0.7125439643859863
FMNL3,RCSD1,0.7355114221572876
FMNL3,RECK,0.6285778284072876
FMNL3,RHOJ,0.6171426773071289
FMNL3,RTN1,0.6913302540779114
FMNL3,RUNX3,0.6567816734313965
FMNL3,SAMD3,0.6092837452888489
FMNL3,SAMHD1,0.6478380560874939
FMNL3,SASH3,0.6974512338638306
FMNL3,SELPLG,0.6537472009658813
FMNL3,SERPING1,0.6016294360160828
FMNL3,SH2B3,0.8273414969444275
FMNL3,SH2D3C,0.6045717000961304
FMNL3,SIGLEC10,0.631730854511261
FMNL3,SIGLEC9,0.6123247146606445
FMNL3,SIRPA,0.7090498805046082
FMNL3,SIRPB2,0.6797226071357727
FMNL3,SLA,0.6572007536888123
FMNL3,SLAMF1,0.6501001715660095
FMNL3,SLAMF8,0.660065233707428
FMNL3,SLC1A3,0.6462970972061157
FMNL3,SLC2A9,0.6036447286605835
FMNL3,SLC37A2,0.6151084899902344
FMNL3,SLC8A1,0.6820856332778931
FMNL3,SLCO2B1,0.6712585091590881
FMNL3,SLFN12L,0.6251417398452759
FMNL3,SNX20,0.7171130180358887
FMNL3,SPI1,0.6241660118103027
FMNL3,SPN,0.682659387588501
FMNL3,ST3GAL2,0.6404231786727905
FMNL3,STAB1,0.6117613911628723
FMNL3,STARD8,0.6671271920204163
FMNL3,STK10,0.7244009971618652
FMNL3,STK4,0.6220919489860535
FMNL3,SYT11,0.6308958530426025
FMNL3,TAGAP,0.6841878890991211
FMNL3,TCF4,0.7014028429985046
FMNL3,TFEC,0.6583441495895386
FMNL3,TLR4,0.6670829653739929
FMNL3,TLR7,0.6658746004104614
FMNL3,TLR8,0.6309552788734436
FMNL3,TM6SF1,0.6199237704277039
FMNL3,TMOD2,0.6132721304893494
FMNL3,TNFRSF8,0.604869544506073
FMNL3,TNFSF8,0.6195561289787292
FMNL3,TRAF1,0.6125785112380981
FMNL3,TRAF3IP3,0.6677964329719543
FMNL3,TRPV2,0.6583608388900757
FMNL3,TSHZ3,0.6457660794258118
FMNL3,VASH1,0.7600367665290833
FMNL3,VCAM1,0.6123937964439392
FMNL3,VIM,0.6132824420928955
FMNL3,WAS,0.6958107948303223
FMNL3,WIPF1,0.7723362445831299
FMNL3,ZCCHC24,0.6353073716163635
FMNL3,ZEB1,0.6828411817550659
FMNL3,ZEB2,0.8052871823310852
FMNL3,ZNF521,0.6094315052032471
FMNL3,ZNF831,0.6302661895751953
FMO2,FMO3,0.6891772150993347
FMO2,FOXF1,0.64829421043396
FMO2,FRZB,0.6119051575660706
FMO2,GAS7,0.691734254360199
FMO2,GGTA1,0.6071500778198242
FMO2,GHR,0.6128764152526855
FMO2,GIMAP6,0.6489264965057373
FMO2,GIMAP7,0.6027678847312927
FMO2,GIMAP8,0.6265935897827148
FMO2,GYPC,0.6018584370613098
FMO2,HGF,0.6104686856269836
FMO2,IL16,0.6413316130638123
FMO2,IL33,0.6323844194412231
FMO2,IL7R,0.6005803942680359
FMO2,INMT,0.731377363204956
FMO2,IRF8,0.6182785034179688
FMO2,ITIH5,0.6187494993209839
FMO2,JAM2,0.6668456792831421
FMO2,LAMA2,0.7012083530426025
FMO2,LDB2,0.6570166349411011
FMO2,LINC01140,0.648849606513977
FMO2,LMOD1,0.7148241996765137
FMO2,LSAMP,0.6611453890800476
FMO2,LTBP2,0.6391609907150269
FMO2,MEOX2,0.660861074924469
FMO2,MFAP4,0.7692412734031677
FMO2,MGP,0.6177034974098206
FMO2,MMRN1,0.6450610160827637
FMO2,MSRB3,0.6194406151771545
FMO2,MYH11,0.6471423506736755
FMO2,MYLK,0.6805243492126465
FMO2,OLFML1,0.7049303650856018
FMO2,PDE5A,0.634424090385437
FMO2,PGR,0.6915393471717834
FMO2,PKNOX2,0.675433874130249
FMO2,PMP22,0.6111456155776978
FMO2,PODN,0.6336410641670227
FMO2,PRDM6,0.6266176104545593
FMO2,PRELP,0.6776401400566101
FMO2,PRKG1,0.6396102905273438
FMO2,PTGDS,0.6342458128929138
FMO2,PTGER4,0.6040505766868591
FMO2,PTGIR,0.6386553645133972
FMO2,RAI2,0.7241679430007935
FMO2,RASL12,0.6029198169708252
FMO2,RASSF2,0.6181613802909851
FMO2,RCBTB2,0.6406824588775635
FMO2,RHOJ,0.6152693033218384
FMO2,S1PR1,0.6323171257972717
FMO2,SCN4B,0.6452729105949402
FMO2,SELP,0.6031081676483154
FMO2,SERPING1,0.6039512753486633
FMO2,SLIT2,0.6487435102462769
FMO2,SLIT3,0.6485797762870789
FMO2,SPARCL1,0.7636327743530273
FMO2,SPON1,0.6400916576385498
FMO2,SVEP1,0.6645870208740234
FMO2,SYNPO2,0.6702460050582886
FMO2,TBX4,0.615264356136322
FMO2,TBX5,0.7430112361907959
FMO2,TLR4,0.6086243391036987
FMO2,TLR7,0.6003527045249939
FMO2,TMEM119,0.6233859062194824
FMO2,TMEM47,0.6193303465843201
FMO2,ZCCHC24,0.6290368437767029
FMO2,ZEB1,0.6165077090263367
FMO2,ZEB2,0.6643239855766296
FMO3,IGFBP7,0.6483692526817322
FMO3,LMOD1,0.6550323963165283
FMO3,MFAP4,0.639332115650177
FMO3,MYLK,0.618869960308075
FMO3,OLFML1,0.6160186529159546
FMO3,RAI2,0.601744532585144
FMO3,TBX5,0.6289789080619812
FMO4,NDRG2,0.6154685020446777
FMO5,HLF,0.6133340001106262
FMOD,GAS7,0.6036288142204285
FMOD,GLT8D2,0.6458449363708496
FMOD,HEPH,0.6041370034217834
FMOD,IGFBP7,0.6048333644866943
FMOD,LAMA4,0.6412487626075745
FMOD,LUM,0.6453123688697815
FMOD,MEOX2,0.6294740438461304
FMOD,MMP2,0.623909056186676
FMOD,MSRB3,0.6758500933647156
FMOD,MYLK,0.6369753479957581
FMOD,OLFML1,0.6960310339927673
FMOD,PDGFRA,0.655425488948822
FMOD,PDGFRB,0.7092860341072083
FMOD,PDZRN3,0.6148490905761719
FMOD,PRKG1,0.6559861898422241
FMOD,RHOJ,0.6219833493232727
FMOD,SGCD,0.6637842059135437
FMOD,SPARC,0.648847758769989
FMOD,SPON1,0.6592220664024353
FMOD,TCF4,0.650667667388916
FMOD,TGFB3,0.602626383304596
FMOD,TSHZ3,0.6030794978141785
FMOD,UNC5B,0.6405993103981018
FMOD,ZCCHC24,0.6417056322097778
FMOD,ZEB1,0.6179206967353821
FMOD,ZNF423,0.6941842436790466
FMOD,ZNF521,0.661929190158844
FN1,FNDC1,0.610996663570404
FN1,FSTL1,0.6234139204025269
FN1,GAS1,0.6361773014068604
FN1,GLT8D2,0.6453596949577332
FN1,INHBA,0.7061911225318909
FN1,ISLR,0.6239809989929199
FN1,ITGA11,0.6328052878379822
FN1,LAMA4,0.6883203983306885
FN1,LAMB1,0.6000688672065735
FN1,LOX,0.6495258212089539
FN1,LRP1,0.6159974932670593
FN1,LRRC15,0.643940269947052
FN1,MMP2,0.6867547035217285
FN1,MXRA5,0.6920403242111206
FN1,MYLK,0.6187226176261902
FN1,NEXN,0.6578774452209473
FN1,NID2,0.6599564552307129
FN1,OLFML2B,0.689505398273468
FN1,PALLD,0.6431954503059387
FN1,PDGFRA,0.6449236869812012
FN1,PDGFRB,0.6246147155761719
FN1,PLXDC2,0.6716275811195374
FN1,POSTN,0.6904222369194031
FN1,PRKG1,0.6002799272537231
FN1,PRRX1,0.6682170033454895
FN1,SGCD,0.635269820690155
FN1,SPARC,0.6770435571670532
FN1,STON1,0.6257905960083008
FN1,SULF1,0.6727293133735657
FN1,THBS1,0.6362746357917786
FN1,THBS2,0.7400715351104736
FN1,THY1,0.6028003692626953
FN1,TIMP2,0.6960903406143188
FN1,TIMP3,0.6422438621520996
FN1,TSHZ3,0.7226510047912598
FN1,UNC5B,0.6180136799812317
FN1,VCAN,0.6793797612190247
FN1,ZFPM2,0.6378215551376343
FNBP1,GIMAP4,0.6101760268211365
FNBP1,IKZF1,0.6929696798324585
FNBP1,IL10RA,0.6421552896499634
FNBP1,IL12RB1,0.6290267109870911
FNBP1,IL16,0.6328039765357971
FNBP1,IL21R,0.6167928576469421
FNBP1,IL2RB,0.6060325503349304
FNBP1,INPP5D,0.613048791885376
FNBP1,ITGAL,0.6710874438285828
FNBP1,ITK,0.6443114280700684
FNBP1,KLHL6,0.6064111590385437
FNBP1,LCP2,0.6300214529037476
FNBP1,LILRB1,0.6096901297569275
FNBP1,LPXN,0.6020115613937378
FNBP1,MAP4K1,0.646029531955719
FNBP1,MYO1F,0.6370959877967834
FNBP1,NCKAP1L,0.6224812269210815
FNBP1,NFAM1,0.6000588536262512
FNBP1,NLRC3,0.6848538517951965
FNBP1,PIK3CD,0.6232484579086304
FNBP1,PIK3R5,0.6125960946083069
FNBP1,PIK3R6,0.6108906865119934
FNBP1,PPP1R16B,0.6228346228599548
FNBP1,PREX1,0.6283846497535706
FNBP1,PRKCB,0.6147961020469666
FNBP1,PSTPIP1,0.6239248514175415
FNBP1,PTPN7,0.6533306241035461
FNBP1,PTPRC,0.631708562374115
FNBP1,RASAL3,0.6769524812698364
FNBP1,RUNX3,0.6517095565795898
FNBP1,SAMD3,0.6122725605964661
FNBP1,SASH3,0.6303495168685913
FNBP1,SH2B3,0.6278458833694458
FNBP1,SIRPG,0.608335554599762
FNBP1,SLA2,0.6041059494018555
FNBP1,SNX20,0.6193013191223145
FNBP1,SPN,0.6162053942680359
FNBP1,STK10,0.6424829959869385
FNBP1,TIGIT,0.6258975267410278
FNBP1,TRAF3IP3,0.6678534150123596
FNBP1,WAS,0.6560553312301636
FNBP1,WIPF1,0.6368922591209412
FNBP1,ZAP70,0.6068077087402344
FNBP1,ZNF831,0.6475517749786377
FNBP1L,ZNF644,0.6112715005874634
FNBP4,GIGYF1,0.6225365400314331
FNBP4,GOLGA6L10,0.7728796005249023
FNBP4,GOLGA6L9,0.7095350027084351
FNBP4,GOLGA8A,0.7101183533668518
FNBP4,GOLGA8B,0.7186999320983887
FNBP4,GUSBP11,0.7476120591163635
FNBP4,HNRNPH1,0.610264241695404
FNBP4,INE1,0.7152308225631714
FNBP4,KCNIP2,0.6168878078460693
FNBP4,LENG8,0.7422853112220764
FNBP4,LINC01089,0.6818144917488098
FNBP4,LUC7L,0.6309744119644165
FNBP4,LUC7L3,0.7587682008743286
FNBP4,LY6G5B,0.7218907475471497
FNBP4,MAPK8IP3,0.6693781614303589
FNBP4,MDM4,0.7705298662185669
FNBP4,MSH5,0.632846474647522
FNBP4,MYO15B,0.6046072840690613
FNBP4,NBPF11,0.7243078947067261
FNBP4,NEAT1,0.7175900936126709
FNBP4,NFYC-AS1,0.7050380110740662
FNBP4,NKTR,0.8408879041671753
FNBP4,NPHP3,0.6429714560508728
FNBP4,NPIPB5,0.6953039765357971
FNBP4,NXF1,0.74436354637146
FNBP4,OFD1,0.6153988838195801
FNBP4,OGT,0.664884090423584
FNBP4,OTUD3,0.6342023611068726
FNBP4,PABPC1L,0.6754988431930542
FNBP4,PAN2,0.6529850959777832
FNBP4,PCF11,0.6372267007827759
FNBP4,PDXDC2P-NPIPB14P,0.7281110286712646
FNBP4,PILRB,0.699547290802002
FNBP4,PLA2G6,0.603416919708252
FNBP4,POGZ,0.6069999933242798
FNBP4,PPP1R3E,0.6131889820098877
FNBP4,PRPF39,0.6502164006233215
FNBP4,RBM33,0.7615208029747009
FNBP4,RBM5,0.6898124814033508
FNBP4,RBM6,0.8062349557876587
FNBP4,RNF207,0.6314787268638611
FNBP4,RSKR,0.6481941342353821
FNBP4,SEC31B,0.7090783715248108
FNBP4,SLC25A27,0.6207700967788696
FNBP4,SNHG12,0.6674550771713257
FNBP4,SNORA8,0.6471781730651855
FNBP4,SS18L1,0.6057180762290955
FNBP4,STK36,0.6375916004180908
FNBP4,STX16,0.6647708415985107
FNBP4,TAF1C,0.6150729060173035
FNBP4,THUMPD3-AS1,0.6867037415504456
FNBP4,TNRC6A,0.6379131078720093
FNBP4,TRIM52,0.6672258973121643
FNBP4,TRIM66,0.7046634554862976
FNBP4,TRPV1,0.6146349310874939
FNBP4,TSC1,0.6333452463150024
FNBP4,TSSK3,0.6284103989601135
FNBP4,TTC14,0.6029843688011169
FNBP4,TTLL3,0.6802524328231812
FNBP4,TUBGCP6,0.6383864879608154
FNBP4,UBE2Q2P1,0.6737750768661499
FNBP4,UBN2,0.6007132530212402
FNBP4,VAMP1,0.6699152588844299
FNBP4,WASH7P,0.62532639503479
FNBP4,WDR27,0.7155848145484924
FNBP4,ZBTB40,0.6389684081077576
FNBP4,ZFC3H1,0.6126807332038879
FNBP4,ZNF224,0.6721179485321045
FNBP4,ZNF276,0.6518048644065857
FNBP4,ZNF337,0.7019502520561218
FNBP4,ZNF514,0.6456501483917236
FNBP4,ZNF587,0.6209640502929688
FNBP4,ZNF589,0.6316236257553101
FNBP4,ZNF841,0.6085351705551147
FNDC1,FSTL1,0.6114600300788879
FNDC1,GAS1,0.6622850298881531
FNDC1,GLT8D2,0.7070930004119873
FNDC1,HEPH,0.6260324120521545
FNDC1,HTRA3,0.7006745338439941
FNDC1,INHBA,0.6544473767280579
FNDC1,ISLR,0.6521356105804443
FNDC1,ITGA11,0.7804986238479614
FNDC1,LAMA4,0.6252537369728088
FNDC1,LOX,0.6013306975364685
FNDC1,LRRC15,0.6847209334373474
FNDC1,LUM,0.6435818076133728
FNDC1,MEIS3,0.6208624839782715
FNDC1,MMP2,0.681366503238678
FNDC1,MXRA5,0.7260634899139404
FNDC1,NID2,0.6846237778663635
FNDC1,NOX4,0.6696111559867859
FNDC1,OLFML2B,0.6624880433082581
FNDC1,PDGFRA,0.6315670013427734
FNDC1,PDGFRB,0.6729774475097656
FNDC1,POSTN,0.6686574220657349
FNDC1,PRRX1,0.6553347110748291
FNDC1,ROR2,0.6294462084770203
FNDC1,SCARF2,0.6098941564559937
FNDC1,SFRP2,0.6159547567367554
FNDC1,SFRP4,0.6492536664009094
FNDC1,SGCD,0.6347479224205017
FNDC1,SPARC,0.7596877813339233
FNDC1,SPON1,0.600125253200531
FNDC1,SULF1,0.7101729512214661
FNDC1,TAGLN,0.6461620330810547
FNDC1,TGFB1I1,0.6126577258110046
FNDC1,TGFB3,0.6040656566619873
FNDC1,THBS2,0.7964954376220703
FNDC1,THY1,0.7164909839630127
FNDC1,TSHZ3,0.6260711550712585
FNDC1,UNC5B,0.6405941843986511
FNDC1,VCAN,0.694122850894928
FNDC1,WNT2,0.6047722101211548
FNDC1,ZNF469,0.6187283396720886
FNDC3A,VPS36,0.6491445899009705
FNIP2,HIP1,0.6366873383522034
FNIP2,IL6ST,0.6396259069442749
FNIP2,NCOA2,0.6038390398025513
FNIP2,RAPGEF6,0.6151158809661865
FNIP2,SH3RF1,0.6226149797439575
FNIP2,SNX25,0.604541003704071
FNIP2,SNX30,0.6339555382728577
FNIP2,TNIK,0.6095080971717834
FNTA,POLB,0.7197436094284058
FNTA,RNF170,0.6217422485351562
FOLR2,FPR1,0.6345775127410889
FOLR2,FPR3,0.706608772277832
FOLR2,GGTA1,0.8361036777496338
FOLR2,GIMAP1,0.6322578191757202
FOLR2,GIMAP2,0.6302229762077332
FOLR2,GIMAP4,0.6938619613647461
FOLR2,GIMAP5,0.6531222462654114
FOLR2,GIMAP6,0.7177042365074158
FOLR2,GIMAP7,0.6213151216506958
FOLR2,GLIPR1,0.6167543530464172
FOLR2,GMFG,0.7142853736877441
FOLR2,GNAI2,0.6090403199195862
FOLR2,GNGT2,0.6402912735939026
FOLR2,GPR34,0.8017799854278564
FOLR2,GPR65,0.6884498000144958
FOLR2,GYPC,0.653133749961853
FOLR2,HAVCR2,0.7364063858985901
FOLR2,HCK,0.6977552175521851
FOLR2,HCST,0.6735393404960632
FOLR2,HK3,0.6100609302520752
FOLR2,HLA-DMB,0.7221070528030396
FOLR2,HLA-DOA,0.6457446217536926
FOLR2,HLA-DPA1,0.714177131652832
FOLR2,HLA-DPB1,0.7127084732055664
FOLR2,HLA-DRA,0.7322717308998108
FOLR2,HLA-DRB1,0.6104736924171448
FOLR2,HPGDS,0.6845769286155701
FOLR2,IFI30,0.6110106110572815
FOLR2,IGSF6,0.799863338470459
FOLR2,IL10RA,0.6461674571037292
FOLR2,IL2RA,0.6066536903381348
FOLR2,IL7R,0.6140730381011963
FOLR2,IRF8,0.7096168994903564
FOLR2,ITGAM,0.7167177796363831
FOLR2,ITGB2,0.6832241415977478
FOLR2,KBTBD8,0.6293871998786926
FOLR2,KCNAB2,0.6086622476577759
FOLR2,KCNJ5,0.6531201601028442
FOLR2,LAIR1,0.7450394630432129
FOLR2,LAPTM5,0.7210759520530701
FOLR2,LCP1,0.6352336406707764
FOLR2,LCP2,0.6696978807449341
FOLR2,LILRA6,0.6394290924072266
FOLR2,LILRB3,0.6099943518638611
FOLR2,LILRB5,0.7264552712440491
FOLR2,LIPA,0.7082315683364868
FOLR2,LPXN,0.6672682166099548
FOLR2,LRRC25,0.7068657875061035
FOLR2,LST1,0.7123310565948486
FOLR2,LY86,0.7888675332069397
FOLR2,MATK,0.6208410859107971
FOLR2,MFNG,0.6147931814193726
FOLR2,MNDA,0.782394289970398
FOLR2,MPEG1,0.7325693368911743
FOLR2,MRC1,0.8058837652206421
FOLR2,MS4A4A,0.8443743586540222
FOLR2,MS4A6A,0.8246393799781799
FOLR2,MS4A7,0.7661700248718262
FOLR2,MSR1,0.7650793790817261
FOLR2,MYO1F,0.6410894989967346
FOLR2,NAPSB,0.6010152697563171
FOLR2,NCF2,0.6557574272155762
FOLR2,NCF4,0.6424205899238586
FOLR2,NCKAP1L,0.7386138439178467
FOLR2,NFAM1,0.6557586193084717
FOLR2,NLRC4,0.7138684988021851
FOLR2,NLRP3,0.6799087524414062
FOLR2,NPL,0.6118945479393005
FOLR2,OSCAR,0.6772980093955994
FOLR2,P2RX7,0.6301712989807129
FOLR2,P2RY13,0.7054134011268616
FOLR2,P2RY14,0.6165056228637695
FOLR2,PDCD1LG2,0.6238629817962646
FOLR2,PIK3AP1,0.6708411574363708
FOLR2,PIK3CG,0.6308212280273438
FOLR2,PIK3R5,0.6630904078483582
FOLR2,PILRA,0.7161526083946228
FOLR2,PLEK,0.7246978878974915
FOLR2,PLEKHO2,0.7382574677467346
FOLR2,PLXDC2,0.608683168888092
FOLR2,PMP22,0.6089715957641602
FOLR2,PPM1M,0.6538665890693665
FOLR2,PTGER4,0.6435598134994507
FOLR2,PTPRC,0.6626678109169006
FOLR2,PTPRO,0.7459009289741516
FOLR2,RASGRP4,0.7386264801025391
FOLR2,RCSD1,0.6557944416999817
FOLR2,RNASE6,0.7313898205757141
FOLR2,RTN1,0.630362331867218
FOLR2,SAMSN1,0.6137837767601013
FOLR2,SASH3,0.6894060969352722
FOLR2,SELPLG,0.7387335300445557
FOLR2,SH2B3,0.6084867119789124
FOLR2,SIGLEC1,0.6460260152816772
FOLR2,SIGLEC5,0.6247058510780334
FOLR2,SIGLEC7,0.725540041923523
FOLR2,SIGLEC9,0.7466398477554321
FOLR2,SIRPA,0.6396089792251587
FOLR2,SIRPB1,0.6133856773376465
FOLR2,SIRPB2,0.6320282816886902
FOLR2,SLA,0.643226146697998
FOLR2,SLAMF8,0.6359297633171082
FOLR2,SLC15A3,0.6268310546875
FOLR2,SLC1A3,0.6389552354812622
FOLR2,SLC2A9,0.6571592688560486
FOLR2,SLC31A2,0.6445810198783875
FOLR2,SLC37A2,0.6229206323623657
FOLR2,SLC7A7,0.642628014087677
FOLR2,SLC9A9,0.6700687408447266
FOLR2,SLCO2B1,0.8245898485183716
FOLR2,SNX20,0.6683322191238403
FOLR2,SPI1,0.7164074778556824
FOLR2,SPN,0.6346479654312134
FOLR2,STAC3,0.6151566505432129
FOLR2,STARD8,0.6842691898345947
FOLR2,STX11,0.6630902290344238
FOLR2,TAGAP,0.6323671340942383
FOLR2,TFEC,0.657612681388855
FOLR2,TLR4,0.7586359977722168
FOLR2,TLR7,0.7128352522850037
FOLR2,TLR8,0.7139548659324646
FOLR2,TM6SF1,0.6040388941764832
FOLR2,TNFAIP8L2,0.713257908821106
FOLR2,TNFSF12,0.6410322189331055
FOLR2,TNFSF13B,0.6448609232902527
FOLR2,TNFSF8,0.6968803405761719
FOLR2,TREM2,0.7388465404510498
FOLR2,TRPV2,0.7242656946182251
FOLR2,TYROBP,0.7501020431518555
FOLR2,VSIG4,0.7855084538459778
FOLR2,WAS,0.6350336670875549
FOLR2,ZEB2,0.6740487813949585
FOS,FOSB,0.71414715051651
FOS,JUNB,0.6111845970153809
FOS,KLF2,0.645540177822113
FOS,NR4A1,0.6477073431015015
FOS,ZFP36,0.7980028986930847
FOSB,NR4A1,0.7297970056533813
FOSB,NR4A3,0.7540733218193054
FOSB,PPP1R15A,0.6172683238983154
FOSB,ZFP36,0.769061267375946
FOXF1,FOXF2,0.6379309296607971
FOXF1,GIMAP8,0.6336632966995239
FOXF1,GPIHBP1,0.6601433157920837
FOXF1,GUCY1A2,0.6395639181137085
FOXF1,HIGD1B,0.6834558844566345
FOXF1,HMCN1,0.6584568619728088
FOXF1,HSPA12B,0.7274187803268433
FOXF1,IL33,0.6112282276153564
FOXF1,INMT,0.6884993314743042
FOXF1,ITIH5,0.6324941515922546
FOXF1,JAM2,0.7379271388053894
FOXF1,KANK3,0.6329602599143982
FOXF1,LAMA2,0.6583009958267212
FOXF1,LAMC3,0.6519192457199097
FOXF1,LDB2,0.804466962814331
FOXF1,LIMS2,0.6943386793136597
FOXF1,LMOD1,0.6517036557197571
FOXF1,LRRC32,0.7196547985076904
FOXF1,MFAP4,0.6939703226089478
FOXF1,MMRN2,0.6422981023788452
FOXF1,MYCT1,0.750116765499115
FOXF1,MYH11,0.6628769040107727
FOXF1,NOTCH4,0.6776491403579712
FOXF1,NXPH3,0.6095759868621826
FOXF1,OLFML1,0.6471617221832275
FOXF1,PCDH12,0.6613864302635193
FOXF1,PCDH17,0.6808464527130127
FOXF1,PEAR1,0.6856949925422668
FOXF1,PECAM1,0.7170539498329163
FOXF1,PKNOX2,0.6804410219192505
FOXF1,PRDM6,0.641618013381958
FOXF1,PTGIR,0.6398263573646545
FOXF1,PTH1R,0.6364814639091492
FOXF1,PTPRB,0.670458197593689
FOXF1,RAI2,0.6791770458221436
FOXF1,RAMP2,0.633420467376709
FOXF1,RAMP3,0.6510588526725769
FOXF1,RASL12,0.655848503112793
FOXF1,RHOJ,0.7314081788063049
FOXF1,ROBO4,0.7429938316345215
FOXF1,S1PR1,0.7245649099349976
FOXF1,SCN4B,0.6522288918495178
FOXF1,SELP,0.6503303050994873
FOXF1,SEMA3G,0.6468297243118286
FOXF1,SH2D3C,0.71809983253479
FOXF1,SLIT3,0.6654453873634338
FOXF1,SNRK,0.6262565851211548
FOXF1,SOX7,0.6681686639785767
FOXF1,SPARCL1,0.7144703269004822
FOXF1,STARD8,0.6329941749572754
FOXF1,SULT1C4,0.6027042865753174
FOXF1,TAL1,0.7319000363349915
FOXF1,TBX2,0.7753180861473083
FOXF1,TBX3,0.6555436849594116
FOXF1,TBX4,0.7128028273582458
FOXF1,TBX5,0.7854114174842834
FOXF1,TEK,0.715456485748291
FOXF1,THSD1,0.7213791608810425
FOXF1,TIE1,0.7282249331474304
FOXF1,TMEM204,0.6447287797927856
FOXF1,TSPAN18,0.6340469717979431
FOXF1,USHBP1,0.7055675387382507
FOXF1,VWF,0.6346030235290527
FOXF1,ZEB1,0.6150369048118591
FOXF1,ZNF423,0.6093489527702332
FOXF2,HSPB2,0.6045390367507935
FOXF2,LAMA2,0.6474547982215881
FOXF2,LMOD1,0.6448149681091309
FOXF2,LSAMP,0.601159930229187
FOXF2,LTBP2,0.6929365396499634
FOXF2,MFAP4,0.6914052963256836
FOXF2,MSRB3,0.6426708102226257
FOXF2,MYH11,0.6071645617485046
FOXF2,OLFML1,0.617580235004425
FOXF2,PGR,0.6100780367851257
FOXF2,PODN,0.6116169691085815
FOXF2,PRDM6,0.6750469207763672
FOXF2,RAI2,0.6400648951530457
FOXF2,RASL12,0.6276852488517761
FOXF2,SPARCL1,0.6136419177055359
FOXF2,SPON1,0.618609607219696
FOXF2,TBX2,0.6461649537086487
FOXF2,TBX4,0.6631836891174316
FOXF2,TBX5,0.7237130403518677
FOXF2,ZEB1,0.6180080771446228
FOXK1,USP42,0.6205974221229553
FOXM1,GAPDH,0.6241946816444397
FOXM1,GEN1,0.6247920989990234
FOXM1,GINS1,0.7124850749969482
FOXM1,GINS2,0.7113569378852844
FOXM1,GINS3,0.6288965344429016
FOXM1,GNG7,-0.6030140519142151
FOXM1,GTSE1,0.8959628939628601
FOXM1,HELLS,0.7628052830696106
FOXM1,HJURP,0.8767594695091248
FOXM1,HMGA1,0.6531239151954651
FOXM1,HMGB2,0.6366195678710938
FOXM1,HMMR,0.7513024210929871
FOXM1,INCENP,0.7622010111808777
FOXM1,INMT,-0.6143728494644165
FOXM1,IQGAP3,0.7698637843132019
FOXM1,KIF11,0.8709186911582947
FOXM1,KIF15,0.8379116058349609
FOXM1,KIF18A,0.7165622711181641
FOXM1,KIF18B,0.9032285213470459
FOXM1,KIF20A,0.8288236260414124
FOXM1,KIF20B,0.7397312521934509
FOXM1,KIF23,0.8976983428001404
FOXM1,KIF2C,0.8735652565956116
FOXM1,KIF4A,0.896242618560791
FOXM1,KIFC1,0.8759139776229858
FOXM1,KNTC1,0.7190700173377991
FOXM1,KPNA2,0.8246031999588013
FOXM1,LMNB1,0.772983729839325
FOXM1,LMNB2,0.7316206693649292
FOXM1,MAD2L1,0.7637931704521179
FOXM1,MASTL,0.6452009081840515
FOXM1,MCM10,0.8525144457817078
FOXM1,MCM2,0.7585829496383667
FOXM1,MCM4,0.7611801624298096
FOXM1,MCM6,0.7447449564933777
FOXM1,MCM7,0.7120446562767029
FOXM1,MCM8,0.6181657314300537
FOXM1,MELK,0.8478165864944458
FOXM1,MGP,-0.6160730123519897
FOXM1,MKI67,0.8750540614128113
FOXM1,MND1,0.6766055226325989
FOXM1,MTBP,0.6387209892272949
FOXM1,MTHFD2,0.6481281518936157
FOXM1,MYBL2,0.8470937609672546
FOXM1,NCAPD2,0.8489025235176086
FOXM1,NCAPD3,0.6227145791053772
FOXM1,NCAPG,0.862353503704071
FOXM1,NCAPG2,0.7949733138084412
FOXM1,NCAPH,0.8771001100540161
FOXM1,NDC80,0.8399823904037476
FOXM1,NEK2,0.8459858894348145
FOXM1,NOP2,0.6228565573692322
FOXM1,NUF2,0.8101578950881958
FOXM1,NUSAP1,0.84352707862854
FOXM1,PAICS,0.6052954792976379
FOXM1,PBK,0.7670699954032898
FOXM1,PIF1,0.6687741875648499
FOXM1,PKMYT1,0.8016372919082642
FOXM1,PLK1,0.8919983506202698
FOXM1,PLK4,0.8299880623817444
FOXM1,POC1A,0.7309850454330444
FOXM1,POLE,0.6376011967658997
